Address,Latitudes,Longitudes
146 BISHAN ST 11,1.344086049,103.85414759999999
111 BISHAN ST 12,1.3470675269999999,103.8480637
123 BISHAN ST 12,1.346487206,103.85046109999999
237 BISHAN ST 22,1.359174924,103.8466599
263 BISHAN ST 22,1.359184399,103.8419546
209 BISHAN ST 23,1.355548847,103.8485412
271 BISHAN ST 24,1.3566157580000002,103.8423176
278 BISHAN ST 24,1.35742582,103.8435412
511 BT BATOK ST 52,1.35272298,103.7537964
267 BT BATOK EAST AVE 4,1.348809566,103.7598926
267 BT BATOK EAST AVE 4,1.348809566,103.7598926
411 BT BATOK WEST AVE 4,1.36411809,103.74602
261 BT BATOK EAST AVE 4,1.350529221,103.7588064
178 BT BATOK WEST AVE 8,1.346054606,103.7426059
177 BT BATOK WEST AVE 8,1.346344075,103.7417421
224 BT BATOK ST 21,1.3477227580000002,103.7525671
137 BT BATOK WEST AVE 6,1.350512224,103.74494849999999
539 BT BATOK ST 52,1.354765183,103.75088509999999
148 BT BATOK WEST AVE 6,1.3492799309999999,103.74385749999999
241 BT BATOK EAST AVE 5,1.350771769,103.75522959999999
313 BT BATOK ST 32,1.3602502719999998,103.747783
219 BT BATOK ST 21,1.347207298,103.7549997
290D BT BATOK EAST AVE 3,1.3444115030000001,103.7574615
385 BT BATOK WEST AVE 5,1.3634835330000001,103.75217140000001
209 BT BATOK ST 21,1.34548843,103.748738
118 BT BATOK WEST AVE 6,1.3500095159999999,103.74649959999999
209 BT BATOK ST 21,1.34548843,103.748738
211 BT BATOK ST 21,1.346802134,103.7503002
112 BT BATOK WEST AVE 6,1.348173534,103.7450252
394 BT BATOK WEST AVE 5,1.3664231119999999,103.7526886
69 TELOK BLANGAH HTS,1.275583428,103.810314
34 TELOK BLANGAH WAY,1.273517801,103.82248100000001
54 LENGKOK BAHRU,1.289135952,103.8136775
57 TELOK BLANGAH HTS,1.274633315,103.81258659999999
51 TELOK BLANGAH DR,1.2734908679999999,103.81089300000001
103A DEPOT RD,1.280701976,103.81335340000001
88 TELOK BLANGAH HTS,1.27736919,103.80825490000001
106A DEPOT RD,1.28061365,103.8109679
27A JLN MEMBINA,1.282218691,103.8245363
68 REDHILL CL,1.28687207,103.81602609999999
19 CANTONMENT CL,1.273883542,103.83900329999999
25B JLN MEMBINA,1.28362147,103.825391
26B JLN MEMBINA,1.283092071,103.8255924
88 REDHILL CL,1.285840812,103.8185963
26C JLN MEMBINA,1.2827579740000001,103.8252056
25B JLN MEMBINA,1.28362147,103.825391
74A REDHILL RD,1.2879638070000001,103.8162431
25B JLN MEMBINA,1.28362147,103.825391
25B JLN MEMBINA,1.28362147,103.825391
2A BOON TIONG RD,1.286529621,103.8331631
4B BOON TIONG RD,1.286588783,103.8319503
412 SAUJANA RD,1.382897623,103.7682751
240 BT PANJANG RING RD,1.3793451419999998,103.7712229
224 PENDING RD,1.375922155,103.7730005
483 SEGAR RD,1.388797251,103.772126
214 PETIR RD,1.3749411009999999,103.7748564
126 PENDING RD,1.376361936,103.7699188
419 FAJAR RD,1.383945101,103.7696137
415 SAUJANA RD,1.383359054,103.76893199999999
524 JELAPANG RD,1.3861354959999999,103.7658635
508 JELAPANG RD,1.3863453940000001,103.7688318
502 JELAPANG RD,1.3837172130000002,103.7667508
437 FAJAR RD,1.382509573,103.7695481
150 PETIR RD,1.37704616,103.76688349999999
621 SENJA RD,1.3860210609999999,103.7628543
510 JELAPANG RD,1.387043733,103.76898359999998
620 BT PANJANG RING RD,1.3858555830000001,103.7617375
402 FAJAR RD,1.3803122630000002,103.7680736
625 SENJA RD,1.386337352,103.7607845
171 GANGSA RD,1.378969537,103.766375
5 TOH YI DR,1.338192542,103.7745226
53 CHIN SWEE RD,1.28762317,103.84146290000001
117 TECK WHYE LANE,1.379589156,103.751272
137 TECK WHYE LANE,1.380047726,103.7524646
670 CHOA CHU KANG CRES,1.40297793,103.747753
678 CHOA CHU KANG CRES,1.401949268,103.7448565
415 CHOA CHU KANG AVE 4,1.3827461090000002,103.7424461
670 CHOA CHU KANG CRES,1.40297793,103.747753
405 CHOA CHU KANG AVE 3,1.380217546,103.7394533
686B CHOA CHU KANG CRES,1.404664799,103.74850450000001
462 CHOA CHU KANG AVE 4,1.37751333,103.73522740000001
471 CHOA CHU KANG AVE 3,1.378592826,103.73712640000001
514 CHOA CHU KANG ST 51,1.390305083,103.7430879
402 CHOA CHU KANG AVE 3,1.379202527,103.73943809999999
407 CHOA CHU KANG AVE 3,1.3804175980000002,103.74082840000001
451 CHOA CHU KANG AVE 4,1.3800520930000002,103.73565140000001
105 TECK WHYE LANE,1.37765002,103.7529943
283 CHOA CHU KANG AVE 3,1.379708716,103.74287120000001
464 CHOA CHU KANG AVE 4,1.3769141109999998,103.7358575
405 CHOA CHU KANG AVE 3,1.380217546,103.7394533
615 CHOA CHU KANG ST 62,1.4008990719999999,103.7448897
767 CHOA CHU KANG ST 54,1.393814035,103.74939870000001
252 CHOA CHU KANG AVE 2,1.378035394,103.74502070000001
673A CHOA CHU KANG CRES,1.4010141680000001,103.74752420000002
439 CHOA CHU KANG AVE 4,1.3837241340000002,103.73978740000001
635 CHOA CHU KANG NTH 6,1.3973709419999998,103.74960290000001
635 CHOA CHU KANG NTH 6,1.3973709419999998,103.74960290000001
716 CLEMENTI WEST ST 2,1.302409531,103.7628048
704 WEST COAST RD,1.306347506,103.760538
707 CLEMENTI WEST ST 2,1.306287483,103.762395
305 CLEMENTI AVE 4,1.322061089,103.766014
348 CLEMENTI AVE 5,1.316777163,103.77089709999998
316 CLEMENTI AVE 4,1.318470095,103.7645261
301 CLEMENTI AVE 4,1.322176495,103.76491209999999
358 CLEMENTI AVE 2,1.313585749,103.7690843
118 CLEMENTI ST 13,1.324917987,103.77189109999999
457 CLEMENTI AVE 3,1.311799557,103.76725019999999
462 CLEMENTI AVE 3,1.3115006390000001,103.7656375
462 CLEMENTI AVE 3,1.3115006390000001,103.7656375
330 UBI AVE 1,1.3265064359999998,103.9040496
344 UBI AVE 1,1.326359384,103.8997531
319 UBI AVE 1,1.328273258,103.9035943
327 UBI AVE 1,1.32690473,103.9039977
304 UBI AVE 1,1.329552569,103.9012286
121 PAYA LEBAR WAY,1.321925016,103.8828604
347 UBI AVE 1,1.32566117,103.8997332
352 UBI AVE 1,1.3252270179999999,103.8994002
42 CIRCUIT RD,1.327467457,103.8862151
127 GEYLANG EAST AVE 1,1.31772915,103.8877599
55 PIPIT RD,1.323738756,103.88837840000001
55 PIPIT RD,1.323738756,103.88837840000001
30 CASSIA CRES,1.309443155,103.8833363
35 EUNOS CRES,1.321107539,103.90137259999999
11 PINE CL,1.308529027,103.8829526
704 HOUGANG AVE 2,1.364923196,103.8893795
709 HOUGANG AVE 2,1.3670614269999999,103.88807729999999
603 HOUGANG AVE 4,1.3714360280000002,103.88584509999998
502 HOUGANG AVE 8,1.372806685,103.8869043
637 HOUGANG AVE 8,1.37096795,103.8792821
613 HOUGANG AVE 8,1.369486756,103.8847894
532 HOUGANG AVE 6,1.376068365,103.8911253
680 HOUGANG AVE 8,1.371950341,103.88531929999999
322 HOUGANG AVE 5,1.367098554,103.8969787
254 HOUGANG AVE 3,1.360306618,103.8914537
242 HOUGANG ST 22,1.3573889769999998,103.8921679
516 HOUGANG AVE 10,1.372746401,103.8890425
632 HOUGANG AVE 8,1.370567426,103.88059190000001
711 HOUGANG AVE 2,1.366338632,103.8877752
693 HOUGANG ST 61,1.37669797,103.887541
985A BUANGKOK CRES,1.381195248,103.8800663
165 HOUGANG AVE 1,1.350254259,103.8877953
154 HOUGANG ST 11,1.3522029530000002,103.8801732
979B BUANGKOK CRES,1.3795113559999999,103.87937679999999
165 HOUGANG AVE 1,1.350254259,103.8877953
435 HOUGANG AVE 8,1.377900409,103.8940194
965 HOUGANG AVE 9,1.378634505,103.8776155
978D BUANGKOK CRES,1.380031671,103.87941359999999
979B BUANGKOK CRES,1.3795113559999999,103.87937679999999
568 HOUGANG ST 51,1.3780919040000001,103.88899
942 HOUGANG ST 92,1.373285871,103.8804136
528 HOUGANG AVE 6,1.3751191919999999,103.8907261
557 HOUGANG ST 51,1.37994979,103.8904387
950 HOUGANG ST 91,1.375593053,103.87876109999999
951 HOUGANG AVE 9,1.375729575,103.8781874
160 HOUGANG ST 11,1.3520264030000002,103.8790786
535 HOUGANG ST 52,1.376441745,103.8901338
928 HOUGANG ST 91,1.37665908,103.8815163
981A BUANGKOK CRES,1.3804866169999999,103.88070970000001
135 LOR AH SOO,1.3497582540000002,103.88681009999999
504 HOUGANG AVE 8,1.373116957,103.88801590000001
433 HOUGANG AVE 8,1.37614024,103.89382370000001
695 HOUGANG ST 61,1.376314852,103.88747359999999
422 HOUGANG AVE 6,1.3747727669999998,103.8940506
161 HOUGANG ST 11,1.352538494,103.8787026
534 HOUGANG ST 52,1.377154447,103.8904913
837 HOUGANG CTRL,1.36931023,103.8915253
414 PANDAN GDNS,1.320083142,103.7472473
402 PANDAN GDNS,1.320755478,103.74951970000001
236 JURONG EAST ST 21,1.3404069109999999,103.7421286
304 JURONG EAST ST 32,1.3451446880000002,103.7347505
341 JURONG EAST AVE 1,1.349207558,103.7312561
313 JURONG EAST ST 32,1.34715456,103.73334870000001
207 JURONG EAST ST 21,1.3378903770000001,103.7424281
949 JURONG WEST ST 91,1.343329662,103.69167850000001
942 JURONG WEST ST 91,1.3437202480000001,103.6893771
942 JURONG WEST ST 91,1.3437202480000001,103.6893771
936 JURONG WEST ST 91,1.342567822,103.6891498
716 JURONG WEST ST 71,1.344052389,103.6967099
810 JURONG WEST ST 81,1.3468862730000002,103.6954714
275C JURONG WEST ST 25,1.3531245980000002,103.7027717
976 JURONG WEST ST 93,1.340007305,103.6938047
907 JURONG WEST ST 91,1.3411401729999999,103.6859308
835 JURONG WEST ST 81,1.343503823,103.69370699999999
965 JURONG WEST ST 93,1.341341818,103.6924912
755 JURONG WEST ST 74,1.3484035909999998,103.7008452
903 JURONG WEST ST 91,1.33971748,103.68606109999999
751 JURONG WEST ST 73,1.347609581,103.6992277
481 JURONG WEST ST 41,1.346846145,103.72523000000001
414 JURONG WEST ST 42,1.3530953369999998,103.7258762
716 JURONG WEST ST 71,1.344052389,103.6967099
557 JURONG WEST ST 42,1.353992751,103.7185671
723 JURONG WEST AVE 5,1.344465011,103.69816440000001
412 JURONG WEST ST 42,1.353251021,103.7261403
675A JURONG WEST ST 64,1.34542577,103.70346459999999
668B JURONG WEST ST 64,1.341927501,103.70338609999999
662C JURONG WEST ST 64,1.337480828,103.70401629999999
648B JURONG WEST ST 61,1.338387692,103.6981926
352 KANG CHING RD,1.339365794,103.72018440000001
682C JURONG WEST CTRL 1,1.343152907,103.7053946
676A JURONG WEST ST 64,1.345957186,103.70453909999999
679C JURONG WEST CTRL 1,1.3439231569999999,103.7063956
337D TAH CHING RD,1.337332246,103.721601
664A JURONG WEST ST 64,1.339206416,103.7033975
648D JURONG WEST ST 61,1.33943037,103.697684
518 JURONG WEST ST 52,1.3451382859999998,103.71885759999999
668B JURONG WEST ST 64,1.341927501,103.70338609999999
354 KANG CHING RD,1.339157885,103.7209314
989D JURONG WEST ST 93,1.335775995,103.6954323
987D JURONG WEST ST 93,1.336596609,103.69537820000001
693 JURONG WEST CTRL 1,1.342900336,103.70618520000001
1 SAINT GEORGE'S RD,1.323402637,103.8616308
96 WHAMPOA DR,1.321556727,103.8556661
83 WHAMPOA DR,1.323574833,103.8570349
6 SAINT GEORGE'S LANE,1.323280583,103.8588792
122 MCNAIR RD,1.318842597,103.8568377
100 WHAMPOA DR,1.320779477,103.8543487
83 WHAMPOA DR,1.323574833,103.8570349
119 MCNAIR RD,1.3197152540000001,103.8568704
17 BEACH RD,1.30368952,103.8635755
17 JLN TENTERAM,1.328211691,103.8598126
120 MCNAIR RD,1.319470224,103.8570358
51 KENT RD,1.3167570720000001,103.8511056
110 WHAMPOA RD,1.3268212259999999,103.8558907
22 BOON KENG RD,1.318176427,103.86140379999999
28 BENDEMEER RD,1.318698325,103.8632322
11 SAINT GEORGE'S RD,1.322923267,103.8632305
109 MCNAIR RD,1.321420379,103.85910030000001
4 BOON KENG RD,1.315698964,103.8597852
3B UPP BOON KENG RD,1.314298734,103.8728282
681 RACE COURSE RD,1.313720674,103.8552727
9 GLOUCESTER RD,1.3135861659999999,103.8516999
104 JLN RAJAH,1.32780497,103.8532623
3A UPP BOON KENG RD,1.313828129,103.8723808
108B MCNAIR RD,1.319981244,103.8590051
3A UPP BOON KENG RD,1.313828129,103.8723808
12 FARRER PK RD,1.311981131,103.8516385
76 MARINE DR,1.302936441,103.90773670000002
742 PASIR RIS ST 71,1.376955021,103.93594240000002
755 PASIR RIS ST 71,1.377470617,103.93370379999999
122 PASIR RIS ST 11,1.366528335,103.95440500000001
253 PASIR RIS ST 21,1.368154476,103.96307440000001
751 PASIR RIS ST 71,1.377864942,103.93407540000001
480 PASIR RIS DR 4,1.374800981,103.9593624
767 PASIR RIS ST 71,1.375645447,103.93586379999999
626 PASIR RIS DR 3,1.379800855,103.94091879999999
755 PASIR RIS ST 71,1.377470617,103.93370379999999
633 PASIR RIS DR 3,1.3780094509999998,103.94068659999999
743 PASIR RIS ST 71,1.3772956459999999,103.9355644
755 PASIR RIS ST 71,1.377470617,103.93370379999999
405 PASIR RIS DR 6,1.373622502,103.9559322
110 PASIR RIS ST 11,1.3687756869999999,103.9563004
417 PASIR RIS DR 6,1.371939625,103.9554517
409 PASIR RIS DR 6,1.3729171980000001,103.95422579999999
216 PASIR RIS ST 21,1.368328403,103.9612018
764 PASIR RIS ST 71,1.3763070469999998,103.9345593
107 PASIR RIS ST 12,1.367509667,103.9575189
703 PASIR RIS DR 10,1.3803916109999999,103.9371632
742 PASIR RIS ST 71,1.376955021,103.93594240000002
197 PASIR RIS ST 12,1.3664029969999998,103.9607387
571 PASIR RIS ST 53,1.373099927,103.94567420000001
521 PASIR RIS ST 52,1.373902301,103.9440015
453 PASIR RIS DR 6,1.3718472780000002,103.9573733
298 PUNGGOL CTRL,1.4026172280000002,103.9056027
134 EDGEDALE PLAINS,1.392335405,103.91018079999999
135 EDGEDALE PLAINS,1.392092062,103.9100225
116 EDGEFIELD PLAINS,1.39541568,103.9069122
130 EDGEDALE PLAINS,1.3931729940000002,103.9100553
196D PUNGGOL FIELD,1.399660814,103.9072345
101D PUNGGOL FIELD,1.398484785,103.9061439
171A EDGEDALE PLAINS,1.394630782,103.9122939
138 EDGEDALE PLAINS,1.392771159,103.9097962
205A PUNGGOL FIELD,1.39852262,103.9021117
635C PUNGGOL DR,1.400654324,103.9141867
167A PUNGGOL EAST,1.393908248,103.9151069
160A PUNGGOL CTRL,1.395312099,103.91570820000001
167D PUNGGOL EAST,1.394548399,103.9145293
301A PUNGGOL CTRL,1.4041721630000001,103.90618609999999
101D PUNGGOL FIELD,1.398484785,103.9061439
636A PUNGGOL DR,1.4002542130000002,103.91395379999999
195C PUNGGOL RD,1.4010920709999999,103.9068312
167B PUNGGOL EAST,1.394227136,103.91497740000001
635A PUNGGOL DR,1.400949108,103.91377740000001
635C PUNGGOL DR,1.400654324,103.9141867
8 HOLLAND AVE,1.3065140640000001,103.794223
21 QUEEN'S CL,1.29327775,103.799918
6 HOLLAND CL,1.307115686,103.7952646
20 QUEEN'S CL,1.292750071,103.79993590000001
28B DOVER CRES,1.305443973,103.781869
19 QUEEN'S CL,1.292382728,103.8001963
28D DOVER CRES,1.306083152,103.7824724
59 STRATHMORE AVE,1.2931896440000001,103.81125259999999
91 TANGLIN HALT RD,1.300727923,103.7994173
479 SEMBAWANG DR,1.452442223,103.81580809999998
485 ADMIRALTY LINK,1.456424863,103.81585749999999
425 CANBERRA RD,1.4543786730000001,103.8186781
419 CANBERRA RD,1.452174784,103.8188278
404 ADMIRALTY LINK,1.454353459,103.8164146
405 ADMIRALTY LINK,1.453298351,103.81613859999999
492 ADMIRALTY LINK,1.4564743180000002,103.8171814
323 SEMBAWANG CL,1.4450912519999999,103.818075
510A WELLINGTON CIRCLE,1.453474362,103.8203175
319 SEMBAWANG CL,1.44625183,103.8192532
360A ADMIRALTY DR,1.449203309,103.8158485
469A ADMIRALTY DR,1.4499205430000002,103.81367409999999
339B SEMBAWANG CL,1.448015957,103.8175607
185D RIVERVALE CRES,1.393866998,103.9063512
184C RIVERVALE CRES,1.3926658,103.9077167
187B RIVERVALE DR,1.394297911,103.90584759999999
303C ANCHORVALE LINK,1.387597938,103.8902203
130 RIVERVALE ST,1.3894450390000002,103.9026532
185A RIVERVALE CRES,1.3933223719999999,103.9071162
185B RIVERVALE CRES,1.3928880730000002,103.9069208
185C RIVERVALE CRES,1.393173695,103.9064944
298D COMPASSVALE ST,1.395816643,103.9009302
322A ANCHORVALE DR,1.391521199,103.8923137
193 RIVERVALE DR,1.393279532,103.9019417
186D RIVERVALE DR,1.393429316,103.9054421
296B COMPASSVALE CRES,1.397638902,103.8992874
298A COMPASSVALE ST,1.3951670980000002,103.9017895
120B RIVERVALE DR,1.3857981819999998,103.90439429999999
129 RIVERVALE ST,1.389868754,103.902651
124 RIVERVALE DR,1.387554767,103.9027303
158D RIVERVALE CRES,1.38841932,103.90724190000002
201B COMPASSVALE DR,1.388313116,103.8939236
120C RIVERVALE DR,1.385262446,103.904005
249 COMPASSVALE RD,1.391761578,103.89917309999998
297B COMPASSVALE ST,1.3947370630000002,103.9009649
202 COMPASSVALE DR,1.38860813,103.89326
119A RIVERVALE DR,1.384175305,103.90338359999998
202C SENGKANG EAST RD,1.3875322819999998,103.89296709999999
325C SENGKANG EAST WAY,1.393229711,103.891351
297B COMPASSVALE ST,1.3947370630000002,103.9009649
153 RIVERVALE CRES,1.3913652719999998,103.9066012
224A COMPASSVALE WALK,1.3878822990000002,103.8980191
223D COMPASSVALE WALK,1.389074844,103.8973676
436B FERNVALE RD,1.39287836,103.8769757
237 COMPASSVALE WALK,1.389867884,103.8985203
314A ANCHORVALE LINK,1.390963468,103.8891468
413A FERNVALE LINK,1.389306806,103.87872929999999
228B COMPASSVALE WALK,1.3879620069999998,103.90137390000001
436B FERNVALE RD,1.39287836,103.8769757
259B COMPASSVALE RD,1.393871198,103.897506
436D FERNVALE RD,1.392178744,103.87662759999999
272C SENGKANG CTRL,1.3842733269999998,103.893821
265A COMPASSVALE LINK,1.382268333,103.89527890000001
264B COMPASSVALE BOW,1.3812863000000002,103.8965434
264E COMPASSVALE BOW,1.381659187,103.8955049
272A SENGKANG CTRL,1.3852618069999998,103.8939593
277A COMPASSVALE LINK,1.3818636919999998,103.8944815
272C SENGKANG CTRL,1.3842733269999998,103.893821
269A COMPASSVALE LINK,1.383715005,103.895589
273C COMPASSVALE LINK,1.384606791,103.89450190000001
272A SENGKANG CTRL,1.3852618069999998,103.8939593
273C COMPASSVALE LINK,1.384606791,103.89450190000001
272C SENGKANG CTRL,1.3842733269999998,103.893821
275B COMPASSVALE LINK,1.38333897,103.89452209999999
272C SENGKANG CTRL,1.3842733269999998,103.893821
273B COMPASSVALE LINK,1.384543743,103.89500179999999
115 SERANGOON NTH AVE 1,1.368131235,103.870577
121 SERANGOON NTH AVE 1,1.3669354219999998,103.8712847
546 SERANGOON NTH AVE 3,1.3740488640000001,103.87013409999999
515 SERANGOON NTH AVE 4,1.371057299,103.8736881
517 SERANGOON NTH AVE 4,1.3713234280000002,103.87408559999999
509 SERANGOON NTH AVE 4,1.371895191,103.87625209999999
540 SERANGOON NTH AVE 4,1.3746189309999999,103.8725735
141 SERANGOON NTH AVE 2,1.3685942130000002,103.87452320000001
546 SERANGOON NTH AVE 3,1.3740488640000001,103.87013409999999
238 SERANGOON AVE 2,1.3539111190000002,103.86860209999999
7 LOR LEW LIAN,1.34915703,103.8770069
7 LOR LEW LIAN,1.34915703,103.8770069
334 SERANGOON AVE 3,1.350506079,103.87098449999999
202 SERANGOON CTRL,1.35160098,103.8737478
205 SERANGOON CTRL,1.3527846819999998,103.8734467
257 SERANGOON CTRL DR,1.3552085280000001,103.8723656
425 SERANGOON AVE 1,1.348126435,103.87660509999999
840 TAMPINES ST 82,1.3511421769999998,103.93561690000001
493E TAMPINES ST 43,1.362659584,103.9520124
342 TAMPINES ST 33,1.351145705,103.9617981
227 TAMPINES ST 23,1.354707981,103.9550027
873 TAMPINES ST 84,1.353945406,103.93219870000001
316 TAMPINES ST 33,1.351623487,103.95720659999999
362 TAMPINES ST 34,1.356251228,103.9615766
916 TAMPINES ST 91,1.348631074,103.94029040000001
117 SIMEI ST 1,1.344585551,103.9513156
368 TAMPINES ST 34,1.358474583,103.9612885
355 TAMPINES ST 33,1.355050591,103.9616
874 TAMPINES ST 84,1.3537125890000001,103.9319448
219 TAMPINES ST 24,1.3547924390000001,103.9526127
498F TAMPINES ST 45,1.361910172,103.9586667
493D TAMPINES ST 43,1.362380613,103.9514922
438 TAMPINES ST 43,1.3603140740000002,103.9515906
272 TAMPINES ST 22,1.3491594180000002,103.95028149999999
496G TAMPINES AVE 9,1.360810818,103.9505822
887 TAMPINES ST 81,1.350141948,103.93147420000001
718 TAMPINES ST 72,1.359087018,103.9355444
404 TAMPINES ST 41,1.357762357,103.9443632
247 TAMPINES ST 21,1.3522809219999998,103.94691159999999
888 TAMPINES ST 81,1.3509034780000002,103.9310499
107 SIMEI ST 1,1.34216114,103.95048990000001
469 TAMPINES ST 44,1.360311544,103.95466409999999
287 TAMPINES ST 22,1.3491743459999999,103.9542501
946 TAMPINES AVE 4,1.351382637,103.9399948
929 TAMPINES ST 91,1.346391724,103.939614
910 TAMPINES ST 91,1.349816629,103.93874220000001
916 TAMPINES ST 91,1.348631074,103.94029040000001
836 TAMPINES ST 82,1.350576894,103.9352048
450E TAMPINES ST 42,1.357567919,103.9530208
265 TAMPINES ST 21,1.352453492,103.9502389
284 TAMPINES ST 22,1.349103845,103.9526282
861A TAMPINES AVE 5,1.3546866830000002,103.9372845
450F TAMPINES ST 42,1.357928016,103.9530208
234 TAMPINES ST 21,1.355904136,103.9480246
237 TAMPINES ST 21,1.355490511,103.9472122
131 SIMEI ST 1,1.345494835,103.9539603
254 SIMEI ST 1,1.341866375,103.9520194
161 TAMPINES ST 12,1.350000848,103.9459783
247 SIMEI ST 5,1.344275961,103.9531702
119 POTONG PASIR AVE 1,1.334561497,103.862943
139 POTONG PASIR AVE 3,1.333276489,103.86611020000001
142 LOR 2 TOA PAYOH,1.33583775,103.845163
134 POTONG PASIR AVE 3,1.334474892,103.8662865
156 LOR 1 TOA PAYOH,1.333152562,103.8452638
141 LOR 2 TOA PAYOH,1.33583762,103.8457312
79E TOA PAYOH CTRL,1.334727136,103.849823
79A TOA PAYOH CTRL,1.334531295,103.8475657
79B TOA PAYOH CTRL,1.334640783,103.84799029999999
79A TOA PAYOH CTRL,1.334531295,103.8475657
79B TOA PAYOH CTRL,1.334640783,103.84799029999999
79D TOA PAYOH CTRL,1.3346408440000002,103.8491655
7 MARSILING DR,1.441669065,103.7767334
7 MARSILING DR,1.441669065,103.7767334
840 WOODLANDS ST 82,1.4438128209999999,103.79240109999999
205 MARSILING DR,1.444946146,103.77348409999999
27 MARSILING DR,1.442277085,103.7741728
321 WOODLANDS ST 32,1.4318855369999999,103.77932320000001
604 WOODLANDS DR 42,1.437135296,103.79637209999999
854 WOODLANDS ST 83,1.4397929230000002,103.79306740000001
28 MARSILING DR,1.442790976,103.7737066
627 WOODLANDS AVE 6,1.4334853730000001,103.8011804
737 WOODLANDS CIRCLE,1.443214807,103.796367
619 WOODLANDS DR 52,1.433436771,103.7980554
113 WOODLANDS ST 13,1.438014045,103.78122890000002
5A MARSILING DR,1.4400847959999998,103.7752007
614 WOODLANDS AVE 4,1.43445537,103.79641240000001
575 WOODLANDS DR 16,1.431187204,103.7972377
897B WOODLANDS DR 50,1.436051363,103.7939984
774 WOODLANDS CRES,1.448147598,103.7991427
786B WOODLANDS DR 60,1.44568799,103.800694
113 WOODLANDS ST 13,1.438014045,103.78122890000002
633 WOODLANDS RING RD,1.4362559119999998,103.8020795
627 WOODLANDS AVE 6,1.4334853730000001,103.8011804
158 WOODLANDS ST 13,1.4340321569999999,103.77478
765 WOODLANDS CIRCLE,1.4458997519999999,103.796914
613 WOODLANDS AVE 4,1.43442851,103.79682629999999
754 WOODLANDS CIRCLE,1.445289017,103.79392879999999
740 WOODLANDS CIRCLE,1.44451666,103.79629820000001
113 WOODLANDS ST 13,1.438014045,103.78122890000002
611 WOODLANDS RING RD,1.435426092,103.7969988
639 WOODLANDS RING RD,1.437633121,103.80323229999999
611 WOODLANDS RING RD,1.435426092,103.7969988
638 WOODLANDS RING RD,1.4367173780000002,103.80319250000001
662 WOODLANDS RING RD,1.435565379,103.7980902
628B WOODLANDS RING RD,1.434127706,103.8006171
663 WOODLANDS RING RD,1.436220916,103.7984103
616 WOODLANDS AVE 4,1.4343227619999999,103.7958443
710 WOODLANDS DR 70,1.440776769,103.7974203
704 WOODLANDS DR 40,1.440580613,103.796236
352 WOODLANDS AVE 1,1.431642419,103.7845206
786C WOODLANDS DR 60,1.4458186769999999,103.8010689
690E WOODLANDS DR 75,1.4421654940000002,103.8080407
761 WOODLANDS AVE 6,1.4465756580000002,103.79686170000001
875 WOODLANDS ST 82,1.442532613,103.78961170000001
738 WOODLANDS CIRCLE,1.444046578,103.7974897
792 WOODLANDS AVE 6,1.442625052,103.8019286
708 WOODLANDS DR 70,1.440058371,103.79736940000001
721 WOODLANDS CIRCLE,1.444096995,103.8004046
628B WOODLANDS RING RD,1.434127706,103.8006171
314 WOODLANDS ST 31,1.4311907240000001,103.77607409999999
717 WOODLANDS DR 70,1.4409376880000002,103.79867220000001
873 WOODLANDS ST 81,1.443295229,103.7897468
522 WOODLANDS DR 14,1.433800341,103.79389309999999
793 WOODLANDS AVE 6,1.4423941130000002,103.8028495
355 WOODLANDS AVE 1,1.432846021,103.78455059999999
684B WOODLANDS DR 73,1.441837236,103.8047664
794 WOODLANDS DR 72,1.442574491,103.8035941
686B WOODLANDS DR 73,1.44263057,103.80631269999999
528 WOODLANDS DR 14,1.4314892719999999,103.7925584
688E WOODLANDS DR 75,1.44381514,103.80794509999998
276 YISHUN ST 22,1.437822876,103.837838
395 YISHUN RING RD,1.428849419,103.84722099999999
121 YISHUN ST 11,1.4343689769999999,103.830143
433 YISHUN AVE 6,1.4209118059999999,103.84729329999999
167 YISHUN RING RD,1.43661283,103.83235649999999
716 YISHUN ST 71,1.426157266,103.8274494
166 YISHUN RING RD,1.436283861,103.8316066
722 YISHUN ST 71,1.4256671580000002,103.82901609999999
771 YISHUN AVE 3,1.4240268390000002,103.8331903
425 YISHUN AVE 11,1.422422421,103.8483265
651 YISHUN AVE 4,1.423365101,103.83910350000001
662 YISHUN AVE 4,1.4205393240000002,103.84069009999999
148 YISHUN ST 11,1.431950188,103.83233790000001
404 YISHUN AVE 6,1.426576808,103.84814420000001
770 YISHUN AVE 3,1.42448626,103.8322514
794 YISHUN RING RD,1.4199655219999998,103.83220440000001
269 YISHUN ST 22,1.4371253780000002,103.840329
330 YISHUN RING RD,1.430941645,103.84257480000001
320 YISHUN CTRL,1.4294431109999999,103.84140740000001
330 YISHUN RING RD,1.430941645,103.84257480000001
346 YISHUN AVE 11,1.4284593509999999,103.8435688
116 YISHUN RING RD,1.4350275019999998,103.82813490000001
655 YISHUN AVE 4,1.42279633,103.8398349
107 YISHUN RING RD,1.432294917,103.827952
764 YISHUN ST 72,1.425365719,103.8339814
146 YISHUN ST 11,1.431001762,103.8324685
785 YISHUN AVE 2,1.421409011,103.83397099999999
218 YISHUN ST 21,1.432963645,103.83623759999999
602 YISHUN ST 61,1.422547191,103.83630529999999
147 YISHUN ST 11,1.4312806630000001,103.8318297
638 YISHUN ST 61,1.4202591219999998,103.8385663
